Database,,,,,,,,,,,,,,,,
Name,Version,Author,Description,Emphasis1,Emphasis2,Emphasis3,Emphasis4,,,,,,,,,
NPC_61_110,61,110,2,1,,happyFace,希望您在遊玩的過程中\r\n可以學習到如何編寫合適的提交訊息,FALSE,Block,Normal,,"Variable[""ImageKey""] = ""happyFace"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,1916.395;647.8286
NPC_62_0,62,0,2,2,START,,,FALSE,Block,Normal,,,None(),,,1661.936;1
NPC_62_59,62,59,2,1,,BlackOn 高亮視窗,"太好了！\r\n您成功地提交了期中簡報的第一個版本\r\n並且在 ""命令行"" 中看到了執行訊息",FALSE,Block,Normal,,"FSMEvent(""Tutorial Popup/Open Black Panel"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChat Fold Icon"", ""Button"");\n\nFSMEvent(""Common/Window/Show Window"", ""CommandLineWindow"", ""Window"");\n\nVariable[""Switch""] = ""10"";\nFSMEvent(""Highlight Panel/Highlight Panel"", ""CommandLineWindow"", ""Window Display"");\n\nFSMEvent(""Hint/Tutorial Highlight/show highlight"", ""CommandHistoryDetailed Hint"", ""Hint"");\n",,,,1919.22;9.195488
NPC_62_60,62,60,2,1,,,"不過，在提交成功後\r\n讓我們先來<color=#CF001C>確認 ""暫存區域"" 的狀態</color>\r\n來看看指令 ""git commit -m"" 有沒有順利執行\r",FALSE,Block,Normal,,"FSMEvent(""Hint/Tutorial Highlight/close highlight"", ""CommandHistoryDetailed Hint"", ""Hint"");\n\nFSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,1923.924;71.93298
NPC_63_0,63,0,2,2,START,,,FALSE,Block,Normal,,,None(),,,1661.936;1
NPC_63_59,63,59,2,1,,BlackOn 高亮視窗,"很好！\r\n在打開了 ""暫存區域"" 視窗後\r\n您可以看到 ""期中報告"" 檔案\r\n並沒有出現在 ""未追蹤"" 和 ""已追蹤"" 區域裡",FALSE,Block,Normal,,"FSMEvent(""Tutorial Popup/Open Black Panel"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChat Fold Icon"", ""Button"");\n\nFSMEvent(""Common/Window/Show Window"", ""StagingAreaWindow"", ""Window"");\n\nVariable[""Switch""] = ""10"";\nFSMEvent(""Highlight Panel/Highlight Panel"", ""StagingAreaWindow"", ""Window Display"");\n\nFSMEvent(""Hint/Tutorial Highlight/show highlight"", ""StagedFiles Hint"", ""Hint"");\nFSMEvent(""Hint/Tutorial Highlight/show highlight"", ""UnstagedFiles Hint"", ""Hint"");",,,,1919.22;7.825615
NPC_63_60,63,60,2,1,,,"這是因為您已經提交了 ""期中報告"" 的第一個版本",FALSE,Block,Normal,,,,,,1918.202;95.29361
NPC_63_61,63,61,2,1,,,"Git 系統在比較 \r\n""工作目錄"" 與 ""第一個提交版本"" 之間的檔案差距時\r\n並沒有發現更動的檔案",FALSE,Block,Normal,,,,,,1916.877;147.0931
NPC_63_62,63,62,2,1,,,"所以現在在 ""暫存區域"" 中沒有任何的追蹤檔案",FALSE,Block,Normal,,,,,,1912.254;197.5913
NPC_63_96,63,96,2,1,,lens,接下來，讓我們學習如何確認版本的提交狀況,FALSE,Block,Normal,,"\nFSMEvent(""Hint/Tutorial Highlight/close highlight"", ""StagedFiles Hint"", ""Hint"");\nFSMEvent(""Hint/Tutorial Highlight/close highlight"", ""UnstagedFiles Hint"", ""Hint"");\n\nFSMEvent(""Highlight Panel/Turn Off Highlight"", ""Layer 2 MovableField"", ""Window Controller"");\n\nVariable[""ImageKey""] = ""lens"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,1904.6;305.5041
NPC_63_97,63,97,2,1,,folder,"在 ""存儲庫"" 中\r\n有一個專門存儲 ""提交記錄"" 的區域\r\n我們可以透過特定的指令來確認這個區域的內容",FALSE,Block,Normal,,"Variable[""ImageKey""] = ""folder"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,1900.97;344.7766
NPC_63_98,63,98,2,1,,cmd,"本次我們需要使用 ""<color=red>git log</color>"" 指令\r\n來觀看所有的版本記錄\r\n這些內容會顯示到 ""命令行"" 視窗中",FALSE,Block,Normal,,"Variable[""ImageKey""] = ""cmd"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,1900.38;476.0192
NPC_63_99,63,99,2,1,,windowOutline,"就和指令 ""git status"" 相同\r\n本遊戲將 ""git log"" 指令的輸出結果\r\n獨立成了一個視窗 —— ""提交記錄"" 視窗",FALSE,Block,Normal,,"Variable[""ImageKey""] = ""windowOutline"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,1904.587;505.7444
NPC_63_100,63,100,2,1,,flyShoes,"視窗中的設計簡化了原先較為難懂的界面\r\n並且整合了 ""git log"" 額外的指令功能\r\n讓您可以以更加直觀的方式理解 ""提交記錄"" 的內容",FALSE,Block,Normal,,"Variable[""ImageKey""] = ""flyShoes"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,1900.587;547.9939
NPC_63_101,63,101,2,1,,book,"關於 ""git log"" 額外的指令功能\r\n您可以從遊戲手冊中來了解",FALSE,Block,Normal,,"Variable[""ImageKey""] = ""book"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\n\nFSMEvent(""Hint/Particle/Show Particle"", ""GameManualButton"", ""Highlight Particle"");",,,,1899.587;589.656
NPC_63_102,63,102,2,1,,,"那麼，請您透過指令 ""<color=red>git log</color>""\r\n來開啟 ""提交記錄"" 視窗吧！",FALSE,Block,Normal,,"FSMEvent(""Hint/Particle/Close Particle"", ""GameManualButton"", ""Highlight Particle"");\nFSMEvent(""Tutorial Popup/Close Tutorial Panel"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\n\nFSMEvent(""Common/Controller/Enable Control"", ""Stage Manager Parent"", ""Button Controller"");\nFSMEvent(""Dialog Button/Hide Button"", ""Continue Button"", ""Button"");\nFSMEvent(""Dialog Button/Hide Button"", ""Skip Button"", ""Button"");\n\nFSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,1905.238;672.6479
NPC_64_0,64,0,2,2,START,,,FALSE,Block,Normal,,,None(),,,1661.936;1
NPC_64_59,64,59,2,1,,BlackOn 高亮視窗,"很好！\r\n您透過指令 ""git log""\r\n開啟了 ""提交記錄"" 視窗！",FALSE,Block,Normal,,"FSMEvent(""Tutorial Popup/Open Black Panel"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChat Fold Icon"", ""Button"");\n\nFSMEvent(""Common/Window/Show Window"", ""CommitHistoryWindow"", ""Window"");\n\nVariable[""Switch""] = ""10"";\nFSMEvent(""Highlight Panel/Highlight Panel"", ""CommitHistoryWindow"", ""Window Display"");\n\nFSMEvent(""Hint/Tutorial Highlight/show highlight"", ""CommitHistoryWindow Hint"", ""Hint"");",,,,1916.161;8.059128
NPC_64_60,64,60,2,1,,,"接下來，\r\n讓我們一起來看看 ""提交記錄"" 裡面的內容",FALSE,Block,Normal,,"FSMEvent(""Hint/Tutorial Highlight/close highlight"", ""CommitHistoryWindow Hint"", ""Hint"");\n\nFSMEvent(""Hint/Tutorial Highlight/show highlight"", ""CommitHistory Hint"", ""Hint"");",,,,1918.202;96.93295
NPC_64_61,64,61,2,1,,,"首先，您可以看到區域中出現了一個圓形圖示\r\n它就是我們從 ""暫存區域"" 中提交的第一個版本",FALSE,Block,Normal,,,,,,1916.877;148.7324
NPC_64_62,64,62,2,1,,,"在 Git 系統裡\r\n我們會稱呼他們為 ""提交"" (Commit)",FALSE,Block,Normal,,,,,,1912.254;200.87
NPC_64_96,64,96,2,1,,,"您可以點擊 ""提交"" 圓形圖示\r\n來觀看 ""提交"" 的詳細內容",FALSE,Block,Normal,,,,,,1918.208;298.442
NPC_64_97,64,97,2,1,,,在彈出的彈窗中\r\n您可以看見：\n提交時的日期、作者、以及我們剛才編寫的訊息\r,FALSE,Block,Normal,,"FSMEvent(""Hint/Tutorial Highlight/close highlight"", ""CommitHistory Hint"", ""Hint"");\n\nFSMEvent(""Hint/Tutorial Highlight/show highlight"", ""DateAuthorContent Hint"", ""Hint"");\n",,,,1916.604;343.3791
NPC_64_98,64,98,2,1,,,"接著，在分支欄位中\r\n顯示著 ""HEAD -> master""",FALSE,Block,Normal,,"FSMEvent(""Hint/Tutorial Highlight/close highlight"", ""DateAuthorContent Hint"", ""Hint"");\n\nFSMEvent(""Hint/Tutorial Highlight/show highlight"", ""Branch Hint"", ""Hint"");\n",,,,1913.142;387.7197
NPC_64_99,64,99,2,1,,,"分支欄位所代表的是\r\n目前的 ""提交"" 是屬於在哪些分支中的",FALSE,Block,Normal,,,,,,1909.71;435.0575
NPC_64_100,64,100,2,1,,,master 是 Git 系統中默認的分支\r\n在默認情況下\r\n我們都會在 master 分支上進行提交,FALSE,Block,Normal,,,,,,1913.007;484.1626
NPC_64_101,64,101,2,1,,,而如果要建立其他分支\r\n就得透過特定的 Git 指令來幫助我們,FALSE,Block,Normal,,"FSMEvent(""Hint/Tutorial Highlight/close highlight"", ""Branch Hint"", ""Hint"");",,,,1913.223;534.3793
NPC_64_102,64,102,2,1,,,"在 ""分支管理"" 的主題中\r\n我們會更進一步的提到與分支相關的知識",FALSE,Block,Normal,,,,,,1912.82;580.926
NPC_64_103,64,103,2,1,,,那麼，什麼是 HEAD 呢？\r,FALSE,Block,Normal,,,,,,2341.085;315.296
NPC_64_104,64,104,2,1,,,"接著，您可以在 ""提交記錄"" 視窗的左方列表中\r\n看見當前 ""存儲庫"" 所有的分支名稱和對應圖標",FALSE,Block,Normal,,"FSMEvent(""Hint/Tutorial Highlight/show highlight"", ""BranchTag Hint"", ""Hint"");",,,,2339.381;459.679
NPC_64_105,64,105,2,1,,,"分支會按照不同的顏色來做顯示\r\n像是屬於 master 分支的 ""提交""\r\n會是以藍色加上 M 首字母作為辨認",FALSE,Block,Normal,,,,,,2336.789;493.8354
NPC_64_106,64,106,2,1,,,"而旗子圖示的 HEAD \r\n會站在 ""提交"" 的上方\r\n這代表的是我們現在所在的 ""提交"" 版本",FALSE,Block,Normal,,,,,,2333.492;531.7471
NPC_64_107,64,107,2,1,,,"剛才 ""提交"" 顯示的 ""HEAD -> master"" 文字\r\n也是代表了旗子 HEAD 現在指向了 master 分支",FALSE,Block,Normal,,"FSMEvent(""Hint/Tutorial Highlight/close highlight"", ""BranchTag Hint"", ""Hint"");\n\nFSMEvent(""Hint/Tutorial Highlight/show highlight"", ""Branch Hint"", ""Hint"");",,,,2332.394;568.5601
NPC_64_108,64,108,2,1,,,當我們提交了多個不同的版本時\r\n可以透過指令來切換版本,FALSE,Block,Normal,,"FSMEvent(""Hint/Tutorial Highlight/close highlight"", ""Branch Hint"", ""Hint"");",,,,2334.517;639.6323
NPC_64_109,64,109,2,1,,,"這時旗子 HEAD 就會移動到切換的版本 ""提交"" 上\r\n""工作目錄"" 中的檔案會恢復到切換的版本中",FALSE,Block,Normal,,,,,,2334.517;677.5446
NPC_64_110,64,110,2,1,,,在後面的關卡中\r\n我們也會學習如何切換不同的版本,FALSE,Block,Normal,,,,,,2329.189;746.2256
NPC_64_111,64,111,2,1,,cmd,"接下來，讓我們再嘗試使用 ""git commit -m"" 指令\r\n提交簡報的第二個版本吧",FALSE,Block,Normal,,"FSMEvent(""Highlight Panel/Turn Off Highlight"", ""Layer 2 MovableField"", ""Window Controller"");\n\nVariable[""ImageKey""] = ""cmd"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,2341.997;879.199
NPC_64_112,64,112,2,1,,pencil,"不過，我們需要先修改簡報的內容\r\n並將變更的內容再次移動到 ""暫存區域"" 裡\r\n這樣才可以使用 ""git commit -m"" 指令完成提交",FALSE,Block,Normal,,"Variable[""ImageKey""] = ""pencil"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,2340.7;915.3296
NPC_64_113,64,113,2,1,,file Q,"先請您打開 ""期中報告.ppt""\r\n並且修改掉不正確的內容吧！",FALSE,Block,Normal,,"Variable[""ImageKey""] = ""file"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\n\nFSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,2338.503;955.4396
NPC_64_114,64,114,2,1,,happyFace,請您繼續加油！,FALSE,Block,Normal,,"Variable[""ImageKey""] = ""happyFace"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\n\n",,,,2337.404;997.7473
NPC_64_115,64,115,2,1,,,"請您先使用滑鼠左鍵\n點擊 ""提交記錄"" 視窗的任意區域\n以關閉 ""提交"" 的詳細內容",FALSE,Block,Normal,,,,,,2341.322;394.8188
NPC_65_0,65,0,2,2,START,,,FALSE,Block,Normal,,,None(),,,1661.936;1
NPC_65_59,65,59,2,1,,BlackOn happyFace,"很棒！\r\n您修正了 ""期中報告"" 中\r\n錯誤的運行步驟 ",FALSE,Block,Normal,,"FSMEvent(""Tutorial Popup/Open Black Panel"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\n\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChat Fold Icon"", ""Button"");\n\nVariable[""ImageKey""] = ""happyFace"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,1919.22;9.195488
NPC_65_60,65,60,2,1,,windowOutline Q,"在修改了內容後\r\n讓我們來確認 ""暫存區域"" 的狀態",FALSE,Block,Normal,,"Variable[""ImageKey""] = ""windowOutline"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\n\nFSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,1916.774;96.93295
NPC_66_0,66,0,2,2,START,,,FALSE,Block,Normal,,,None(),,,1661.936;1
NPC_66_59,66,59,2,1,,BlackOn 高亮視窗,"很好！\r\n您確認了 ""暫存區域"" 的狀態",FALSE,Block,Normal,,"FSMEvent(""Tutorial Popup/Open Black Panel"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChat Fold Icon"", ""Button"");\n\nFSMEvent(""Common/Window/Show Window"", ""StagingAreaWindow"", ""Window"");\n\nVariable[""Switch""] = ""10"";\nFSMEvent(""Highlight Panel/Highlight Panel"", ""StagingAreaWindow"", ""Window Display"");\n\nFSMEvent(""Hint/Tutorial Highlight/show highlight"", ""StagingAreaWindow Hint"", ""Hint"");",,,,1916.781;17.73207
NPC_66_60,66,60,2,1,,,"在修改了檔案之後\r\n""期中報告"" 檔案再次出現在了 ""未追蹤"" 區域",FALSE,Block,Normal,,"FSMEvent(""Hint/Tutorial Highlight/close highlight"", ""StagingAreaWindow Hint"", ""Hint"");\n\nFSMEvent(""Hint/Tutorial Highlight/show highlight"", ""UnstagedFiles Hint"", ""Hint"");",,,,1918.116;88.6546
NPC_66_75,66,75,2,1,,,"這是因為 Git 系統比較了\r\n""工作目錄"" 與 ""第一個提交版本"" 的檔案",FALSE,Block,Normal,,,,,,1916.455;133.8737
NPC_66_76,66,76,2,1,,,"並發現了 ""期中報告"" 這個檔案的內容不一致",FALSE,Block,Normal,,,,,,1911.577;174.1176
NPC_66_77,66,77,2,1,,,"另外在 ""期中報告"" 的第一欄位顯示的是鉛筆圖示\r\n它所代表的是這個檔案的內容有變動\r",FALSE,Block,Normal,,,,,,1912.84;238.7518
NPC_66_78,66,78,2,1,,Q,"那麼，讓我們將簡報\r\n推入到 ""暫存區域"" 中吧！",FALSE,Block,Normal,,"FSMEvent(""Hint/Tutorial Highlight/close highlight"", ""UnstagedFiles Hint"", ""Hint"");\n\nFSMEvent(""Hint/Tutorial Highlight/show highlight"", ""StagedFiles Hint"", ""Hint"");\n\n\nFSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,1911.577;346.0688
NPC_66_79,66,79,2,1,,,"在完成之後，\r\n請您再次確認修改後 ""暫存區域"" 的狀況",FALSE,Block,Normal,,"FSMEvent(""Hint/Tutorial Highlight/close highlight"", ""StagedFiles Hint"", ""Hint"");\n\nFSMEvent(""Hint/Tutorial Highlight/show highlight"", ""StagingAreaWindow Hint"", ""Hint"");\n\n",,,,1907.919;394.8493
NPC_67_0,67,0,2,2,START,,,FALSE,Block,Normal,,,None(),,,1661.936;1
NPC_67_59,67,59,2,1,,BlackOn 高亮視窗,"做的很好！\r\n您將修改好的 ""期中報告"" 檔案\r\n推入到了 ""已追蹤"" 區域",FALSE,Block,Normal,,"FSMEvent(""Tutorial Popup/Open Black Panel"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChat Fold Icon"", ""Button"");\n\nFSMEvent(""Common/Window/Show Window"", ""StagingAreaWindow"", ""Window"");\n\nVariable[""Switch""] = ""10"";\nFSMEvent(""Highlight Panel/Highlight Panel"", ""StagingAreaWindow"", ""Window Display"");\n\nFSMEvent(""Hint/Tutorial Highlight/show highlight"", ""StagingAreaWindow Hint"", ""Hint"");",,,,1919.22;9.195488
NPC_67_60,67,60,2,1,,cmd Q,"在確定好了要推到 ""存儲庫"" 的檔案後\r\n讓我們再一次的透過 ""git commit -m"" 指令\r\n來提交簡報的第二個版本吧！",FALSE,Block,Normal,,"Variable[""ImageKey""] = ""cmd"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\n\nFSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,1911.277;85.58907
NPC_67_75,67,75,2,1,,,"如果您忘記了 ""git commit -m"" 的輸入結構\r\n又或者是如何快速地填入提交訊息\r\n再請您打開遊戲手冊來複習相關內容",FALSE,Block,Normal,,"Variable[""ImageKey""] = ""book"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\n\nFSMEvent(""Hint/Particle/Show Particle"", ""GameManualButton"", ""Highlight Particle"");\n",,,,1912.897;166.9011
NPC_68_0,68,0,2,2,START,,,FALSE,Block,Normal,,,None(),,,1661.936;1
NPC_68_59,68,59,2,1,,BlackOn 高亮視窗,"太棒了！\r\n您記住了 ""git commit -m"" 的用法\r\n並且成功的提交了簡報的第二個版本！",FALSE,Block,Normal,,"FSMEvent(""Tutorial Popup/Open Black Panel"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChat Fold Icon"", ""Button"");\n\nFSMEvent(""Common/Window/Show Window"", ""CommandLineWindow"", ""Window"");\n\nVariable[""Switch""] = ""10"";\nFSMEvent(""Highlight Panel/Highlight Panel"", ""CommandLineWindow"", ""Window Display"");\n\nFSMEvent(""Hint/Tutorial Highlight/show highlight"", ""CommandHistoryDetailed Hint"", ""Hint"");\n",,,,1918.189;7.133629
NPC_68_60,68,60,2,1,,windowOutline,"那麼，為了確保我們的操作正確無誤\r\n現在請您再次確認 ""暫存區域"" 的狀態",FALSE,Block,Normal,,"FSMEvent(""Hint/Tutorial Highlight/close highlight"", ""CommandHistoryDetailed Hint"", ""Hint"");\n\nFSMEvent(""Highlight Panel/Turn Off Highlight"", ""Layer 2 MovableField"", ""Window Controller"");\n\nVariable[""ImageKey""] = ""windowOutline"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,1918.555;90.90504
NPC_68_75,68,75,2,1,,lightBulb,"在實際工作中\r\n雖然確認 ""暫存區域"" 和 ""提交記錄"" 不是必要的步驟\r\n但是確認指令執行後的狀態是一個很好的習慣",FALSE,Block,Normal,,"\nVariable[""ImageKey""] = ""lightBulb"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,1916.114;190.1176
NPC_68_76,68,76,2,1,,controller,而在本遊戲中\r\n希望您可以確實了解指令之間的用途,FALSE,Block,Normal,,"\nVariable[""ImageKey""] = ""controller"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,1918.114;235.1176
NPC_68_77,68,77,2,1,,lens,所以在每一次執行指令時\r\n需要透過它們來確認執行後的內容,FALSE,Block,Normal,,"\nVariable[""ImageKey""] = ""lens"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,1916.937;277.1176
NPC_68_78,68,78,2,1,,flyShoes,"當您已經熟練了新增 ""提交"" 的流程後\r\n後面的關卡將會縮短確認的過程",FALSE,Block,Normal,,"\nVariable[""ImageKey""] = ""flyShoes"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,1916.114;322.1176
NPC_68_79,68,79,2,1,,lens Q,"那麼，再麻煩您確認 ""期中簡報""\r\n有沒有成功從 ""暫存區域"" 移動到 ""存儲庫"" 中！",FALSE,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");\n\nVariable[""ImageKey""] = ""lens"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,1916.114;427.1176
NPC_69_0,69,0,2,2,START,,,FALSE,Block,Normal,,,None(),,,1661.936;1
NPC_69_59,69,59,2,1,,BlackOn 高亮視窗,"很好\r\n執行了 ""git status"" 指令\r\n我們確認了 ""期中報告"" 已經\r\n從 ""暫存區域"" 移動到了 ""存儲庫"" 中",FALSE,Block,Normal,,"FSMEvent(""Tutorial Popup/Open Black Panel"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChat Fold Icon"", ""Button"");\n\nFSMEvent(""Common/Window/Show Window"", ""StagingAreaWindow"", ""Window"");\n\nVariable[""Switch""] = ""10"";\nFSMEvent(""Highlight Panel/Highlight Panel"", ""StagingAreaWindow"", ""Window Display"");\n\nFSMEvent(""Hint/Tutorial Highlight/show highlight"", ""StagedFiles Hint"", ""Hint"");",,,,1919.22;9.195488
